z,zErr,specClass,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z
1.08849,1.40002E-3,3,20.30047,19.880205,19.394129,19.282995,19.125565,0.052894,0.026483,0.022887,0.02695,0.048019
2.85987,1.1825E-3,4,20.973087,19.238678,19.137224,19.061216,18.965769,0.086751,0.024464,0.021914,0.024984,0.043057
1.05494,2.79521E-3,3,20.148922,19.770939,19.391352,19.384912,19.304134,0.042043,0.024227,0.023477,0.033496,0.052242
0.748784,1.20695E-3,3,20.765244,20.49589,20.443655,20.17808,19.786467,0.062628,0.029861,0.038246,0.045913,0.076152
1.64671,1.66845E-3,3,19.743429,19.428986,19.250719,19.048042,18.979826,0.036342,0.022588,0.031497,0.026576,0.042859
1.51935,2.78909E-3,3,20.436609,20.195354,20.159925,20.06529,19.886236,0.049409,0.026556,0.028146,0.039455,0.114413
2.1988,1.44013E-3,3,20.463821,20.112162,19.963614,19.857542,19.621294,0.049006,0.02136,0.026035,0.030906,0.064517
1.05036,2.00834E-3,3,19.677315,19.559673,19.267759,19.229172,19.229034,0.031364,0.019143,0.020286,0.021239,0.046172
1.20119,1.00763E-3,3,19.757509,19.715729,19.100178,19.098965,18.96151,0.032977,0.022594,0.019287,0.020631,0.038139
2.23121,1.65423E-3,3,20.551624,20.162676,20.00069,19.979002,19.823643,0.052948,0.022781,0.026591,0.030486,0.07502
1.87218,1.9143E-3,3,19.426868,19.150372,18.986406,18.776937,18.706718,0.047877,0.036486,0.018905,0.019578,0.03311
1.63064,2.54546E-3,3,20.807753,20.273188,20.747158,19.617043,19.495384,0.063602,0.028567,0.06747,0.029638,0.05588
1.73298,3.3307E-3,3,19.832067,19.449715,19.38072,19.16201,19.218767,0.032109,0.020154,0.017689,0.01953,0.051334
1.52264,3.00906E-3,3,20.377438,19.804873,19.40399,19.067764,19.080561,0.048981,0.025089,0.022854,0.025276,0.042713
1.51332,1.60437E-3,3,19.930208,19.701466,19.330545,19.112219,19.011513,0.042248,0.028686,0.024449,0.02189,0.040537
1.01701,1.44395E-3,3,19.467514,19.199142,18.953995,18.984024,18.999199,0.027869,0.028169,0.02902,0.041682,0.065199
1.0247,1.49497E-3,3,19.515852,19.167257,18.765951,18.68924,18.698709,0.027621,0.019624,0.019057,0.01908,0.033927
1.21538,1.35166E-3,3,19.490606,19.334471,18.94722,18.851614,18.883451,0.026893,0.02225,0.027167,0.024892,0.03673
1.68263,2.51711E-3,3,19.437466,19.070358,18.912258,18.683825,18.596645,0.027394,0.016244,0.020471,0.018253,0.031468
1.22866,3.26259E-3,3,20.60173,20.155678,19.56035,19.346533,19.337778,0.056658,0.021078,0.020021,0.020847,0.056963
1.73898,1.47206E-3,3,20.155556,20.069073,19.97703,19.56633,19.354532,0.039361,0.025331,0.03687,0.033143,0.053252
1.62699,1.96951E-3,3,20.297754,19.908489,19.617214,19.339251,19.152044,0.045473,0.025126,0.024242,0.020607,0.046509
0.859407,2.68204E-3,3,20.662516,20.455349,20.216619,20.228662,20.089001,0.057864,0.027777,0.027556,0.036997,0.095123
1.01253,1.32462E-3,3,20.55162,20.433512,20.17943,20.108864,20.21323,0.05522,0.030405,0.026612,0.035861,0.119295
1.37392,5.41708E-4,3,20.68811,20.607737,20.283951,20.226952,20.180044,0.065684,0.031691,0.028396,0.036798,0.119178
1.6301,1.72605E-3,3,20.106314,19.841301,19.583551,19.227036,19.1043,0.042593,0.023679,0.020192,0.022095,0.050927
1.23413,1.40421E-3,3,19.332932,19.210283,19.026369,19.020922,19.122467,0.028287,0.019115,0.018543,0.022563,0.064325
1.21709,1.25472E-3,3,19.768585,19.577858,19.248678,19.097015,19.14007,0.035163,0.020571,0.019485,0.023125,0.050672
3.23193,1.05858E-3,3,22.301708,19.523886,19.143412,19.079348,18.97575,0.260462,0.023419,0.028378,0.019644,0.045805
1.48371,1.82981E-3,3,19.721695,19.679811,19.373566,19.220236,19.190491,0.032827,0.024224,0.029495,0.021624,0.054381
1.76681,2.21889E-3,3,20.202927,20.118916,20.059919,19.669779,19.780441,0.046601,0.025461,0.031956,0.0299,0.09293
0.767327,2.27118E-3,3,20.139336,19.835222,19.745066,19.842751,19.648024,0.045008,0.020086,0.028527,0.034066,0.081348
1.4571,1.35059E-3,3,20.169443,19.61413,19.281975,19.089071,19.029182,0.04448,0.026547,0.041001,0.024008,0.048273
0.996756,1.60763E-3,3,19.798914,19.240837,18.767643,18.608156,18.329254,0.038707,0.02081,0.02768,0.019986,0.033484
1.8761,2.00914E-3,3,19.633209,19.435982,19.409054,19.152119,19.204956,0.032693,0.029264,0.032686,0.026313,0.052972
1.61474,1.7341E-3,3,19.643116,19.426632,19.270628,18.966965,18.979744,0.033373,0.02169,0.031723,0.022212,0.04916
0.634695,1.27305E-3,3,20.360065,19.856779,19.579742,19.234444,19.109667,0.059473,0.024739,0.024659,0.024343,0.05031
0.775804,1.26247E-3,3,19.504084,19.196539,19.009716,18.958349,18.792656,0.032758,0.02421,0.015663,0.023584,0.040141
3.30489,7.48894E-4,3,21.804249,19.756002,19.368896,19.365681,19.283272,0.157739,0.026175,0.018149,0.027135,0.055158
1.78695,1.54669E-3,3,19.495514,19.484989,19.348663,19.008728,18.926203,0.034655,0.020718,0.018767,0.022877,0.043857
3.82382,7.38771E-4,3,23.815983,20.770609,19.436502,19.261297,19.130234,0.766004,0.030115,0.022932,0.026799,0.046953
4.32574,6.40466E-4,4,24.340014,23.653847,20.682116,20.312346,19.885151,0.890572,0.300811,0.040785,0.04245,0.088798
0.930145,4.96579E-4,3,20.634706,20.155952,19.792946,19.860941,19.573338,0.058302,0.031006,0.024823,0.030476,0.067301
1.8055,1.51308E-3,3,20.581785,20.380299,20.345589,19.966051,20.009886,0.055867,0.026885,0.031775,0.03719,0.103235
1.69354,2.08568E-3,3,20.336613,20.072912,19.921579,19.644207,19.482008,0.046708,0.023958,0.025257,0.032072,0.068394
3.10335,9.67521E-4,3,22.772285,19.886787,19.308281,18.726799,18.453466,0.332177,0.022927,0.017839,0.019845,0.03153
0.527133,1.78523E-3,3,19.702148,19.320026,19.264414,19.065987,18.990828,0.03229,0.017551,0.0191,0.019037,0.042023
1.60009,1.6904E-3,3,20.488569,20.184801,20.029167,19.811792,19.702333,0.053854,0.022922,0.025688,0.028586,0.074536
0.661136,1.99881E-3,3,20.625647,20.34108,20.230467,19.91152,19.77631,0.059433,0.025638,0.030778,0.036031,0.078511
1.6532,2.55203E-3,3,19.682327,19.555683,19.328796,18.981453,18.883778,0.030985,0.02587,0.020507,0.01823,0.043455
0.705435,1.32835E-3,3,19.830599,19.441298,19.24826,19.122019,18.943916,0.036169,0.021031,0.018366,0.019203,0.037824
1.1211,3.19515E-3,3,19.649008,19.436005,19.184452,19.1712,19.118784,0.039279,0.024116,0.017181,0.022623,0.054066
1.92059,1.73468E-3,3,19.962181,19.485765,19.280693,19.107912,19.032198,0.046317,0.024273,0.01763,0.021812,0.049339
1.57131,1.92439E-3,3,19.77496,19.358229,19.118227,18.829355,18.703384,0.042977,0.021776,0.021224,0.020285,0.044346
0.98022,7.77887E-4,3,19.939625,19.779406,19.529266,19.575357,19.25329,0.046963,0.023586,0.02315,0.028101,0.064967
2.05219,1.69688E-3,3,19.378143,19.195408,19.035744,18.903111,18.602688,0.032394,0.017844,0.024886,0.018689,0.040063
1.93668,9.55764E-3,3,20.309834,19.709663,19.182913,18.970074,18.80282,0.056673,0.020725,0.025524,0.019617,0.045723
2.15486,1.38663E-3,3,20.717789,20.464209,20.348963,20.282034,19.859642,0.076902,0.034262,0.033769,0.045147,0.103703
2.70691,1.37082E-3,4,20.06077,19.426241,19.261917,19.228354,19.163465,0.05308,0.027206,0.021716,0.022829,0.059425
4.07285,5.88681E-4,3,24.920851,21.645761,20.028416,19.73181,19.69507,1.24407,0.065624,0.029614,0.030842,0.101289
0.531344,1.25407E-3,3,20.066433,19.848984,19.747139,19.467253,19.431541,0.057459,0.028834,0.025916,0.026192,0.077345
1.4176,2.15043E-3,3,20.206697,19.931595,19.732876,19.601013,19.565832,0.058966,0.027544,0.025846,0.028903,0.081151
0.714102,8.89362E-4,3,20.452682,20.09354,19.896576,19.755478,19.521271,0.065423,0.023681,0.031798,0.031976,0.072038
1.12884,2.03113E-3,3,20.072382,19.913452,19.552166,19.555672,19.499874,0.04492,0.022285,0.024102,0.028838,0.065896
0.945984,1.59505E-3,3,20.08205,19.689478,19.365534,19.459946,19.270405,0.044599,0.025907,0.030668,0.035406,0.055326
2.33238,2.25423E-3,4,20.120575,19.596489,19.486315,19.368364,19.044029,0.045838,0.019093,0.031599,0.023305,0.045624
1.1574,1.73095E-3,3,19.594776,19.534954,19.149164,19.15988,19.236458,0.034202,0.01851,0.023734,0.022218,0.057613
1.76415,1.86221E-3,3,20.645922,20.431534,20.463793,20.115486,19.921539,0.066952,0.030086,0.036056,0.035674,0.098195
1.27315,1.51652E-3,3,19.643648,19.550831,19.181011,19.072771,18.998556,0.037626,0.019593,0.02035,0.022394,0.044666
1.52226,1.47076E-3,3,20.497976,19.99403,19.801048,19.508284,19.444574,0.059402,0.020616,0.020884,0.02737,0.064109
1.82821,2.16285E-3,3,20.093721,19.644697,19.508614,19.340376,19.196749,0.042726,0.025541,0.025311,0.026769,0.05102
1.46776,1.56373E-3,3,19.478765,19.275892,19.045092,18.862053,18.840996,0.032177,0.025275,0.017062,0.018178,0.038775
1.09821,1.62112E-3,3,19.825386,19.699186,19.422382,19.42547,19.41857,0.038498,0.026413,0.019192,0.023414,0.060908
1.5087,1.90481E-3,3,20.26825,19.978413,19.772928,19.511089,19.465269,0.04838,0.025644,0.02554,0.029367,0.065089
0.81072,1.18931E-3,3,20.338936,20.137491,20.103172,20.006962,19.726038,0.050516,0.023789,0.024765,0.035638,0.077482
2.07548,1.72719E-3,3,22.179029,21.093512,20.57131,20.034306,19.647495,0.220834,0.036888,0.033815,0.035434,0.070231
1.84527,2.28939E-3,3,19.416996,19.203554,19.195473,18.91687,18.808008,0.032747,0.021365,0.02169,0.019416,0.038457
0.532257,1.0649E-3,3,19.640419,19.289103,19.211252,19.014433,18.962132,0.031403,0.01879,0.020633,0.019843,0.044828
1.74474,1.61102E-3,3,19.286266,19.168148,19.11537,18.877501,18.908266,0.025818,0.018577,0.020422,0.019062,0.041449
1.41082,1.4188E-3,3,19.781334,19.671316,19.337883,19.130508,19.073446,0.035114,0.017872,0.021632,0.020993,0.04595
1.75774,1.62087E-3,3,20.596533,20.230648,20.123566,19.803762,19.620613,0.062327,0.023969,0.031796,0.02931,0.074628
1.85685,1.91703E-3,3,19.661144,19.558468,19.474392,19.158306,19.118971,0.033305,0.02173,0.016767,0.024251,0.048309
1.01522,1.32206E-3,3,20.329962,20.215166,20.035704,19.971691,20.016571,0.068614,0.025528,0.032289,0.032731,0.106447
0.619692,3.35747E-4,3,20.914301,20.605864,20.424646,20.042267,19.946472,0.077795,0.049157,0.035674,0.036989,0.099091
2.11219,1.47867E-3,3,20.550484,20.354548,20.343027,20.235254,20.128626,0.058506,0.04756,0.034529,0.042627,0.118251
1.79291,1.94782E-3,3,22.258957,21.34263,20.560892,19.975866,19.904003,0.242096,0.060146,0.038695,0.035418,0.095967
1.0629,2.44754E-3,3,20.79726,20.351265,20.24148,20.131578,19.80464,0.07523,0.044016,0.031506,0.039727,0.091007
0.54618,1.29718E-4,3,19.792677,19.407776,19.48168,19.253742,19.20661,0.047015,0.040038,0.023617,0.025749,0.058416
1.59008,2.79156E-3,3,19.657579,19.038124,18.959591,18.708944,18.639885,0.043471,0.022992,0.023104,0.015523,0.039415
1.83989,1.73051E-3,3,19.260391,19.248228,19.198925,19.006907,18.909864,0.033759,0.023526,0.021045,0.024431,0.048413
2.48114,1.49672E-3,4,21.081089,20.276785,20.186026,20.134588,19.597681,0.103855,0.0294,0.031228,0.043922,0.085357
1.02367,1.24803E-3,3,20.055962,19.979246,19.788017,19.818541,19.772896,0.049213,0.026501,0.028862,0.036345,0.099268
1.40333,6.63855E-3,3,20.366711,20.204552,19.888191,19.689377,19.647501,0.056723,0.025082,0.024388,0.03136,0.0888
1.95873,1.21805E-3,3,19.960369,19.769207,19.624678,19.421377,19.279072,0.043708,0.031199,0.023468,0.027106,0.066354
2.21976,1.66895E-3,3,19.61047,19.027243,18.874744,18.777092,18.55685,0.037686,0.018146,0.020341,0.021304,0.037159
1.42237,1.20142E-3,3,20.095114,19.970036,19.642891,19.46508,19.66161,0.049304,0.027293,0.024274,0.02848,0.089373
1.46456,1.5957E-3,3,19.882927,19.762903,19.616522,19.423456,19.493401,0.04281,0.026174,0.023987,0.027908,0.077444
1.88624,1.12345E-3,3,19.749216,19.62817,19.579803,19.328959,19.256105,0.039893,0.023131,0.022479,0.03143,0.057768
1.80917,1.5278E-3,3,19.553616,19.407906,19.352549,19.086727,19.027855,0.035649,0.017715,0.020687,0.022435,0.0583
1.73882,1.61526E-3,3,21.737619,20.784058,20.482622,20.028334,19.98852,0.183733,0.036193,0.038829,0.045425,0.110591
1.94618,1.77335E-3,3,19.142519,19.073643,18.963488,18.814901,18.57374,0.034051,0.02069,0.025857,0.016026,0.036899
1.29395,3.78509E-3,3,20.498087,20.523018,20.117004,20.092194,20.215813,0.068807,0.026692,0.028086,0.036454,0.129988
1.45002,9.93704E-3,3,20.381805,20.09873,19.842438,19.695898,19.608337,0.055446,0.025139,0.02501,0.035669,0.081615
1.90857,1.70478E-3,3,19.78413,19.699425,19.668573,19.408777,19.387655,0.037378,0.022453,0.027454,0.026016,0.061143
1.34488,1.4969E-3,3,19.722372,19.652203,19.521769,19.603342,19.826921,0.036331,0.02642,0.027642,0.028446,0.089681
1.28778,1.78141E-3,3,20.147036,19.873615,19.716993,19.717058,19.654692,0.046224,0.025323,0.02573,0.03199,0.081272
1.31888,1.77566E-3,3,20.070599,19.765421,19.235313,19.155825,19.164223,0.042238,0.021589,0.020106,0.019916,0.054726
1.02397,2.06703E-3,3,19.320866,19.214281,18.972246,19.05213,18.939684,0.032833,0.020834,0.01739,0.020053,0.044713
1.97148,1.51155E-3,3,19.413967,19.4139,19.293245,19.147337,18.979071,0.03349,0.021285,0.018873,0.02107,0.045936
1.02139,2.25291E-3,3,20.604361,20.030453,19.667456,19.603125,19.349184,0.064249,0.024354,0.022203,0.027287,0.062011
2.18891,2.56736E-3,3,19.928148,19.376993,19.079422,18.959023,18.764553,0.039912,0.020953,0.020116,0.02442,0.037521
1.73221,2.09931E-3,3,19.786301,19.512569,19.413713,19.132006,19.067719,0.034343,0.017582,0.024362,0.023505,0.044763
2.07603,1.75675E-3,3,20.115913,19.749002,19.452282,19.277714,19.116608,0.042391,0.018852,0.024902,0.025216,0.049398
2.1775,1.7852E-3,3,20.514284,19.830328,19.473957,19.148516,18.81344,0.0541,0.022449,0.01873,0.02756,0.04099
1.58338,2.63485E-3,3,20.613853,20.442291,20.239157,20.0606,19.935444,0.067817,0.05849,0.032725,0.040805,0.133853
1.56417,1.71895E-3,3,19.995844,19.491386,19.324844,18.919804,18.974316,0.043046,0.033662,0.023632,0.026851,0.058408
2.21793,1.37048E-3,3,20.53824,19.903587,19.841331,19.729757,19.649055,0.058496,0.035973,0.02406,0.034299,0.103284
1.88993,2.08996E-3,3,20.287884,20.10425,19.974083,19.685614,19.488256,0.057421,0.030252,0.027724,0.03201,0.086575
0.616201,1.19116E-3,3,20.331095,19.765076,19.754519,19.582636,19.567518,0.053818,0.030095,0.024257,0.03275,0.093851
2.0823,1.7605E-3,3,20.185957,20.024204,19.956148,19.765343,19.41304,0.046493,0.030372,0.028167,0.032227,0.083348
2.7165,1.33615E-3,4,20.914761,20.009182,19.91423,19.786425,19.553127,0.080769,0.029917,0.028057,0.033339,0.096962
2.09804,1.50341E-3,3,20.40416,20.3398,20.372499,20.177811,19.923468,0.057501,0.031235,0.035487,0.045286,0.134883
0.880112,1.39966E-3,3,19.71697,19.309347,19.156826,19.203403,19.078062,0.0336,0.022984,0.023798,0.021987,0.063386
0.878289,1.22097E-3,3,19.936502,19.81686,19.563496,19.615507,19.468914,0.041521,0.027411,0.021204,0.030578,0.091632
0.889989,1.08746E-3,3,20.835804,20.41548,20.188602,20.060776,19.827402,0.080588,0.033128,0.03192,0.060901,0.121415
1.18678,1.8085E-3,3,19.912359,19.607615,19.186193,19.107737,19.084473,0.039386,0.022806,0.020732,0.030264,0.067017
1.83241,1.80048E-3,3,19.195181,19.031305,18.941599,18.648685,18.56303,0.035601,0.017557,0.018389,0.017757,0.046558
1.3899,6.38423E-3,3,20.345917,20.29244,19.954676,19.910757,20.310966,0.053197,0.046697,0.028127,0.038247,0.183817
1.50555,1.72698E-3,3,19.830509,19.609043,19.442472,19.176916,19.202091,0.039348,0.022658,0.021121,0.026673,0.068461
1.68966,1.70076E-3,3,19.065714,19.007969,18.900904,18.607595,18.568134,0.021146,0.055922,0.019529,0.025338,0.040707
1.65968,4.11654E-3,3,19.568769,19.285635,19.274115,19.019367,18.897039,0.030276,0.056292,0.021292,0.027402,0.055222
1.12246,1.93258E-3,3,19.831947,19.526846,19.239283,19.147739,18.990313,0.040413,0.020237,0.018517,0.027371,0.05746
1.30188,1.52464E-3,3,19.07308,19.047674,18.708572,18.687759,18.738119,0.026156,0.017184,0.01728,0.027525,0.052935
1.46613,1.70451E-3,3,19.358738,19.027409,18.81695,18.511246,18.440454,0.039955,0.01434,0.028933,0.017846,0.038291
1.40075,1.80156E-3,3,19.445782,19.12583,18.853495,18.743818,18.707413,0.028254,0.037165,0.039506,0.016768,0.046445
1.59435,1.65504E-3,3,20.454397,20.226015,20.180023,19.929274,20.079983,0.056906,0.042158,0.04711,0.03652,0.143824
3.01079,8.98778E-4,4,21.048792,19.486053,19.260981,19.127825,19.07733,0.087239,0.032169,0.024035,0.021989,0.062802
1.34921,1.48971E-3,3,19.798103,19.68259,19.276957,19.286182,19.199976,0.034308,0.033006,0.024061,0.028361,0.069227
1.59326,2.04854E-3,3,20.062115,19.749769,19.663027,19.458019,19.464037,0.03905,0.019651,0.028238,0.034237,0.088216
1.15603,2.50556E-3,3,19.791981,19.62991,19.250465,19.21829,19.268885,0.034918,0.018016,0.023679,0.028784,0.074201
1.8731,1.76104E-3,3,19.481123,19.469769,19.504395,19.120577,19.056007,0.026062,0.030924,0.02703,0.022842,0.063791
0.971022,1.53997E-3,3,20.009943,19.860918,19.595009,19.534628,19.456181,0.041787,0.037771,0.02532,0.029374,0.091293
1.92969,1.81644E-3,3,20.492552,20.317829,20.298166,20.122234,19.801474,0.053551,0.0369,0.034262,0.047191,0.121106
1.41935,1.07525E-3,3,20.258053,20.056446,19.617556,19.466253,19.53458,0.066812,0.033107,0.023402,0.033921,0.093245
0.687335,1.22847E-3,3,19.719213,19.201618,19.115391,18.957888,18.930113,0.039413,0.015756,0.021967,0.031115,0.05811
1.68058,1.44932E-3,3,20.716118,20.471249,20.390631,20.092476,20.386719,0.070735,0.031086,0.035146,0.04427,0.193332
1.01329,2.0373E-3,3,20.060408,19.843458,19.565105,19.584538,19.703014,0.051933,0.028254,0.023899,0.031369,0.107117
1.8964,2.05191E-3,3,19.795853,19.556866,19.354853,19.15387,19.080608,0.033722,0.028657,0.026609,0.020846,0.062685
1.556,3.20035E-3,3,20.519217,20.298859,20.126957,19.868191,19.905785,0.056178,0.029252,0.030375,0.033248,0.130856
1.11899,1.38139E-3,3,19.255852,19.099407,18.833395,18.788366,18.79579,0.034347,0.031299,0.016854,0.015561,0.052626
1.7243,2.65379E-3,3,20.156771,19.927921,19.651884,19.28244,19.307682,0.046149,0.023734,0.024261,0.024063,0.076622
0.858829,1.5635E-3,3,20.441427,20.191328,20.090593,20.040251,19.747316,0.055728,0.025552,0.027075,0.040348,0.107822
2.07989,2.11873E-3,3,19.910479,19.747847,19.589636,19.366123,19.29339,0.03738,0.02621,0.028077,0.027596,0.07866
1.49199,1.6087E-3,3,20.814228,20.380358,20.32893,19.990372,19.808435,0.084877,0.046764,0.039313,0.041075,0.135033
2.19374,1.60066E-3,3,20.59413,20.25238,20.16185,20.094698,19.925755,0.061221,0.027775,0.032191,0.038571,0.125699
1.45674,1.78455E-3,3,20.887867,20.42169,19.617661,19.19062,19.010036,0.067676,0.033104,0.032442,0.027484,0.056765
1.38656,1.83632E-3,3,19.512804,19.249533,19.07152,19.053082,19.201023,0.023644,0.025334,0.019409,0.023841,0.069913
1.4206,1.63825E-3,3,20.539719,20.283417,20.012882,19.922766,19.886366,0.058381,0.027955,0.026158,0.03348,0.131414
1.59897,1.35358E-3,3,20.200563,19.82044,19.639538,19.299706,19.2614,0.046232,0.023904,0.019599,0.029713,0.082571
0.637979,1.49065E-3,3,20.026869,19.449741,19.29845,19.052307,19.256811,0.048886,0.023933,0.01887,0.022289,0.072804
1.17835,1.84861E-3,3,20.584961,20.512682,20.152111,19.948275,19.740717,0.079759,0.052135,0.031565,0.03838,0.107076
0.57602,1.48603E-3,3,19.88833,19.462967,19.435415,19.222536,19.249256,0.043752,0.027368,0.028572,0.022146,0.073958
0.817997,1.21849E-3,3,20.442026,19.997972,19.844782,19.90509,19.658157,0.069327,0.040085,0.02577,0.037287,0.105786
1.0452,1.77508E-3,3,19.399197,19.195858,18.836668,18.922115,18.876957,0.043505,0.023298,0.01946,0.029241,0.055319
2.12416,1.84073E-3,3,20.228193,19.91523,19.635044,19.551018,19.320492,0.061719,0.030812,0.03365,0.033581,0.079391
1.24561,2.24618E-3,3,20.309572,19.93486,19.519756,19.358517,19.414576,0.065533,0.030475,0.027699,0.027936,0.086295
1.81759,1.79415E-3,3,19.006124,19.087599,18.950989,18.594612,18.43145,0.044262,0.020571,0.018614,0.021858,0.039593
4.32745,6.12671E-4,3,19.674206,19.65411,19.292839,19.190128,19.198397,0.052319,0.02267,0.020593,0.026027,0.069479
1.74008,2.37723E-3,3,19.412571,19.110659,19.100521,18.84067,18.727581,0.034826,0.024548,0.021555,0.027494,0.046887
2.15305,1.43826E-3,3,20.236252,19.77697,19.364223,19.082552,18.798952,0.059916,0.022491,0.028708,0.023331,0.049134
0.605097,1.29004E-3,3,19.942682,19.395611,19.284658,19.112766,19.117928,0.046546,0.0344,0.023993,0.028646,0.065369
2.17079,1.93115E-3,3,19.766441,19.328194,19.136488,19.055674,18.806276,0.041818,0.037788,0.022973,0.026305,0.05297
1.2455,1.31514E-3,3,19.576906,19.420605,19.076897,19.072321,19.118029,0.036115,0.034486,0.029209,0.028702,0.080984
1.5,2.6928E-3,3,19.673796,19.434669,19.186449,18.997322,19.00716,0.037232,0.029589,0.035294,0.027167,0.054014
2.93129,1.44036E-3,3,21.876747,20.096518,19.95557,20.123226,19.85553,0.217243,0.03128,0.031609,0.043912,0.119348
1.79768,1.72049E-3,3,19.597279,19.397743,19.375669,19.068554,19.007908,0.04273,0.025469,0.01914,0.025895,0.06175
1.87277,1.39102E-3,3,19.699202,19.50462,19.429722,19.212944,19.179409,0.039039,0.023319,0.022763,0.023109,0.064725
